28.10,21.90,27.56,21.90,28.10,21.90,26.60,21.90,10/21/2017 12:15
28.10,21.90,27.60,21.90,28.10,21.90,26.60,21.90,10/21/2017 12:15
28.10,21.90,27.63,21.90,28.10,21.90,26.60,21.90,10/21/2017 12:15
28.10,21.90,27.66,21.90,28.10,21.90,26.60,21.90,10/21/2017 12:15
28.10,21.90,27.68,21.90,28.10,21.90,26.60,21.90,10/21/2017 12:15
28.10,21.90,27.71,21.90,28.10,21.90,26.60,21.90,10/21/2017 12:15
28.10,21.90,27.73,21.90,28.10,21.90,26.60,21.90,10/21/2017 12:16
28.20,22.00,27.75,21.90,28.20,22.00,26.60,21.90,10/21/2017 12:16
28.10,21.90,27.76,21.90,28.20,22.00,26.60,21.90,10/21/2017 12:16
27.90,22.00,27.77,21.91,28.20,22.00,26.60,21.90,10/21/2017 12:16
27.80,21.90,27.77,21.91,28.20,22.00,26.60,21.90,10/21/2017 12:16
27.70,22.00,27.77,21.91,28.20,22.00,26.60,21.90,10/21/2017 12:16
27.60,22.00,27.76,21.92,28.20,22.00,26.60,21.90,10/21/2017 12:16
27.60,22.00,27.76,21.92,28.20,22.00,26.60,21.90,10/21/2017 12:16
27.70,22.00,27.75,21.92,28.20,22.00,26.60,21.90,10/21/2017 12:16
27.50,22.00,27.74,21.92,28.20,22.00,26.60,21.90,10/21/2017 12:16
27.50,22.00,27.74,21.93,28.20,22.00,26.60,21.90,10/21/2017 12:17
27.50,22.00,27.73,21.93,28.20,22.00,26.60,21.90,10/21/2017 12:17
27.50,22.00,27.72,21.93,28.20,22.00,26.60,21.90,10/21/2017 12:17
27.60,22.00,27.72,21.93,28.20,22.00,26.60,21.90,10/21/2017 12:17
27.60,22.00,27.60,22.00,27.60,22.00,27.60,22.00,10/21/2017 12:17
27.90,22.00,27.75,22.00,27.90,22.00,27.60,22.00,10/21/2017 12:17
28.00,22.00,27.83,22.00,28.00,22.00,27.60,22.00,10/21/2017 12:17
28.10,22.00,27.90,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:17
28.10,22.00,27.94,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:17
28.10,22.00,27.97,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:18
28.10,22.00,27.99,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:18
28.10,22.00,28.00,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:18
28.10,22.00,28.01,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:18
28.10,22.00,28.02,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:18
28.00,22.00,28.02,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:18
27.80,22.00,28.00,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:18
27.80,22.00,27.98,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:18
27.80,22.00,27.97,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:18
27.80,22.00,27.96,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:18
27.90,22.00,27.96,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:18
27.90,22.00,27.95,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:18
27.90,22.00,27.95,22.00,28.10,22.00,27.60,22.00,10/21/2017 12:19
27.70,21.90,27.94,21.99,28.10,22.00,27.60,21.90,10/21/2017 12:19
27.70,22.00,27.93,21.99,28.10,22.00,27.60,21.90,10/21/2017 12:19
27.50,22.00,27.90,22.00,28.10,22.00,27.50,21.90,10/21/2017 12:19
27.30,22.00,27.88,22.00,28.10,22.00,27.30,21.90,10/21/2017 12:19
27.20,22.00,27.85,22.00,28.10,22.00,27.20,21.90,10/21/2017 12:19
27.00,22.00,27.81,22.00,28.10,22.00,27.00,21.90,10/21/2017 12:19
26.80,22.00,27.77,22.00,28.10,22.00,26.80,21.90,10/21/2017 12:19
26.60,22.00,27.73,22.00,28.10,22.00,26.60,21.90,10/21/2017 12:19
26.60,22.00,27.69,22.00,28.10,22.00,26.60,21.90,10/21/2017 12:19
26.50,22.00,27.64,22.00,28.10,22.00,26.50,21.90,10/21/2017 12:19
26.50,22.00,27.60,22.00,28.10,22.00,26.50,21.90,10/21/2017 12:19
26.40,22.00,27.56,22.00,28.10,22.00,26.40,21.90,10/21/2017 12:20
26.30,22.00,27.52,22.00,28.10,22.00,26.30,21.90,10/21/2017 12:20
26.30,22.00,27.48,22.00,28.10,22.00,26.30,21.90,10/21/2017 12:20
26.00,22.00,27.44,22.00,28.10,22.00,26.00,21.90,10/21/2017 12:20
25.90,22.00,27.39,22.00,28.10,22.00,25.90,21.90,10/21/2017 12:20
25.90,22.00,27.35,22.00,28.10,22.00,25.90,21.90,10/21/2017 12:20
25.80,22.00,27.31,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:20
25.90,22.00,27.27,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:20
26.00,22.00,27.24,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:20
26.00,22.00,27.21,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:20
26.00,22.00,27.17,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:20
26.00,22.00,27.15,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:20
26.20,22.00,27.12,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:21
26.20,22.00,27.10,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:21
26.30,22.00,27.08,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:21
26.40,22.00,27.07,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:21
26.50,22.00,27.06,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:21
26.70,22.00,27.05,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:21
26.80,22.00,27.04,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:21
26.80,22.00,27.04,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:21
26.80,22.00,27.03,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:21
27.00,22.00,27.03,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:21
27.10,22.00,27.03,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:21
27.10,22.00,27.04,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:21
27.10,22.00,27.04,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:22
27.20,22.00,27.04,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:22
27.10,22.00,27.04,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:22
27.10,22.00,27.04,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:22
27.10,22.00,27.04,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:22
26.90,22.00,27.04,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:22
26.90,22.00,27.04,22.00,28.10,22.00,25.80,21.90,10/21/2017 12:22
26.90,22.00,26.90,22.00,26.90,22.00,26.90,22.00,10/23/2017 06:26
44.40,21.80,35.65,21.90,44.40,22.00,26.90,21.80,10/23/2017 06:27
44.40,21.80,38.57,21.87,44.40,22.00,26.90,21.80,10/23/2017 06:27
44.40,21.80,40.03,21.85,44.40,22.00,26.90,21.80,10/23/2017 06:27
44.30,21.70,40.88,21.82,44.40,22.00,26.90,21.70,10/23/2017 06:27
44.40,21.80,41.47,21.82,44.40,22.00,26.90,21.70,10/23/2017 06:27
44.40,21.80,41.89,21.81,44.40,22.00,26.90,21.70,10/23/2017 06:27
44.40,21.80,42.20,21.81,44.40,22.00,26.90,21.70,10/23/2017 06:27
44.40,21.80,42.44,21.81,44.40,22.00,26.90,21.70,10/23/2017 06:27
44.40,21.80,42.64,21.81,44.40,22.00,26.90,21.70,10/23/2017 06:27
44.40,21.80,42.80,21.81,44.40,22.00,26.90,21.70,10/23/2017 06:27
44.40,21.80,42.93,21.81,44.40,22.00,26.90,21.70,10/23/2017 06:27
44.30,21.80,43.04,21.81,44.40,22.00,26.90,21.70,10/23/2017 06:27
44.40,21.80,43.14,21.81,44.40,22.00,26.90,21.70,10/23/2017 06:28
44.40,21.80,43.22,21.81,44.40,22.00,26.90,21.70,10/23/2017 06:28
44.60,21.80,44.60,21.80,44.60,21.80,44.60,21.80,10/23/2017 06:29
44.60,21.80,44.60,21.80,44.60,21.80,44.60,21.80,10/23/2017 06:29
44.60,21.80,44.60,21.80,44.60,21.80,44.60,21.80,10/23/2017 06:59
43.50,21.70,44.05,21.75,44.60,21.80,43.50,21.70,10/23/2017 06:59
43.40,21.60,43.40,21.60,43.40,21.60,43.40,21.60,10/23/2017 06:59
43.60,21.70,43.50,21.65,43.60,21.70,43.40,21.60,10/23/2017 07:00
43.60,21.60,43.60,21.60,43.60,21.60,43.60,21.60,10/23/2017 07:01
43.50,21.60,43.55,21.60,43.60,21.60,43.50,21.60,10/23/2017 07:01
43.40,21.60,43.40,21.60,43.40,21.60,43.40,21.60,10/23/2017 07:03
43.20,21.60,43.30,21.60,43.40,21.60,43.20,21.60,10/23/2017 07:03
43.20,21.60,43.27,21.60,43.40,21.60,43.20,21.60,10/23/2017 07:03
43.10,21.60,43.23,21.60,43.40,21.60,43.10,21.60,10/23/2017 07:03
43.10,21.60,43.20,21.60,43.40,21.60,43.10,21.60,10/23/2017 07:03
43.10,21.60,43.18,21.60,43.40,21.60,43.10,21.60,10/23/2017 07:03
43.10,21.60,43.10,21.60,43.10,21.60,43.10,21.60,10/23/2017 07:09
44.50,21.60,43.80,21.60,44.50,21.60,43.10,21.60,10/23/2017 07:09
44.50,21.60,44.50,21.60,44.50,21.60,44.50,21.60,10/23/2017 07:10
44.50,21.60,44.50,21.60,44.50,21.60,44.50,21.60,10/23/2017 07:10
44.60,21.60,44.60,21.60,44.60,21.60,44.60,21.60,10/23/2017 07:10
44.60,21.60,44.60,21.60,44.60,21.60,44.60,21.60,10/23/2017 07:10
44.70,21.60,44.63,21.60,44.70,21.60,44.60,21.60,10/23/2017 07:10
44.80,21.60,44.67,21.60,44.80,21.60,44.60,21.60,10/23/2017 07:10
44.80,21.60,44.70,21.60,44.80,21.60,44.60,21.60,10/23/2017 07:10
44.80,21.60,44.72,21.60,44.80,21.60,44.60,21.60,10/23/2017 07:11
44.90,21.60,44.74,21.60,44.90,21.60,44.60,21.60,10/23/2017 07:11
44.90,21.60,44.76,21.60,44.90,21.60,44.60,21.60,10/23/2017 07:11
44.90,21.60,44.78,21.60,44.90,21.60,44.60,21.60,10/23/2017 07:11
44.60,21.60,44.60,21.60,44.60,21.60,44.60,21.60,10/23/2017 07:12
44.60,21.60,44.60,21.60,44.60,21.60,44.60,21.60,10/23/2017 07:12
44.60,21.60,44.60,21.60,44.60,21.60,44.60,21.60,10/23/2017 07:12
44.70,21.60,44.62,21.60,44.70,21.60,44.60,21.60,10/23/2017 07:12
44.60,21.60,44.62,21.60,44.70,21.60,44.60,21.60,10/23/2017 07:12
44.70,21.60,44.63,21.60,44.70,21.60,44.60,21.60,10/23/2017 07:13
44.60,21.60,44.63,21.60,44.70,21.60,44.60,21.60,10/23/2017 07:13
44.60,21.60,44.62,21.60,44.70,21.60,44.60,21.60,10/23/2017 07:13
44.60,21.60,44.62,21.60,44.70,21.60,44.60,21.60,10/23/2017 07:13
44.60,21.60,44.62,21.60,44.70,21.60,44.60,21.60,10/23/2017 07:13
44.60,21.60,44.62,21.60,44.70,21.60,44.60,21.60,10/23/2017 07:13
44.60,21.60,44.62,21.60,44.70,21.60,44.60,21.60,10/23/2017 07:13
44.60,21.60,44.62,21.60,44.70,21.60,44.60,21.60,10/23/2017 07:13
44.50,21.60,44.61,21.60,44.70,21.60,44.50,21.60,10/23/2017 07:13
44.50,21.60,44.60,21.60,44.70,21.60,44.50,21.60,10/23/2017 07:13
44.50,21.60,44.59,21.60,44.70,21.60,44.50,21.60,10/23/2017 07:13
44.50,21.60,44.50,21.60,44.50,21.60,44.50,21.60,10/23/2017 07:24
46.30,21.60,45.40,21.60,46.30,21.60,44.50,21.60,10/23/2017 07:24
46.30,21.60,45.70,21.60,46.30,21.60,44.50,21.60,10/23/2017 07:24
46.30,21.60,46.30,21.60,46.30,21.60,46.30,21.60,10/23/2017 10:13
44.50,20.90,45.40,21.25,46.30,21.60,44.50,20.90,10/23/2017 10:13
44.50,20.90,45.10,21.13,46.30,21.60,44.50,20.90,10/23/2017 10:13
44.50,20.90,44.95,21.07,46.30,21.60,44.50,20.90,10/23/2017 10:13
44.50,20.90,44.86,21.04,46.30,21.60,44.50,20.90,10/23/2017 10:13
44.50,20.90,44.80,21.02,46.30,21.60,44.50,20.90,10/23/2017 10:13
44.50,20.90,44.76,21.00,46.30,21.60,44.50,20.90,10/23/2017 10:13
44.50,20.90,44.72,20.99,46.30,21.60,44.50,20.90,10/23/2017 10:13
44.50,20.90,44.70,20.98,46.30,21.60,44.50,20.90,10/23/2017 10:13
44.50,20.90,44.68,20.97,46.30,21.60,44.50,20.90,10/23/2017 10:13
44.50,20.90,44.66,20.96,46.30,21.60,44.50,20.90,10/23/2017 10:13
44.50,20.90,44.65,20.96,46.30,21.60,44.50,20.90,10/23/2017 10:13
44.50,20.90,44.64,20.95,46.30,21.60,44.50,20.90,10/23/2017 10:14
44.50,20.90,44.63,20.95,46.30,21.60,44.50,20.90,10/23/2017 10:14
44.40,20.90,44.61,20.95,46.30,21.60,44.40,20.90,10/23/2017 10:14
44.40,20.90,44.60,20.94,46.30,21.60,44.40,20.90,10/23/2017 10:14
44.50,21.00,44.59,20.95,46.30,21.60,44.40,20.90,10/23/2017 10:14
44.50,21.00,44.59,20.95,46.30,21.60,44.40,20.90,10/23/2017 10:14
44.50,21.00,44.58,20.95,46.30,21.60,44.40,20.90,10/23/2017 10:14
44.50,21.00,44.58,20.95,46.30,21.60,44.40,20.90,10/23/2017 10:14
44.50,21.00,44.58,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:14
44.50,21.00,44.57,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:14
44.50,21.00,44.57,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:14
44.40,20.90,44.56,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.40,20.90,44.56,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.40,20.90,44.55,20.95,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.50,21.00,44.55,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.50,21.00,44.55,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.50,21.00,44.54,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.40,21.00,44.54,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.40,21.00,44.54,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.40,21.00,44.53,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.40,21.00,44.53,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.40,21.00,44.52,20.96,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.40,21.00,44.52,20.97,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.40,21.00,44.52,20.97,46.30,21.60,44.40,20.90,10/23/2017 10:15
44.40,21.00,44.51,20.97,46.30,21.60,44.40,20.90,10/23/2017 10:16
44.40,21.00,44.51,20.97,46.30,21.60,44.40,20.90,10/23/2017 10:16
44.40,21.00,44.51,20.97,46.30,21.60,44.40,20.90,10/23/2017 10:16
44.40,21.00,44.51,20.97,46.30,21.60,44.40,20.90,10/23/2017 10:16
44.40,21.00,44.50,20.97,46.30,21.60,44.40,20.90,10/23/2017 10:16
44.40,21.00,44.50,20.97,46.30,21.60,44.40,20.90,10/23/2017 10:16
44.40,21.00,44.50,20.97,46.30,21.60,44.40,20.90,10/23/2017 10:16
44.40,21.00,44.50,20.97,46.30,21.60,44.40,20.90,10/23/2017 10:16
44.40,21.00,44.49,20.97,46.30,21.60,44.40,20.90,10/23/2017 10:16
44.30,21.00,44.49,20.97,46.30,21.60,44.30,20.90,10/23/2017 10:16
44.30,21.00,44.49,20.97,46.30,21.60,44.30,20.90,10/23/2017 10:16
44.40,21.00,44.48,20.97,46.30,21.60,44.30,20.90,10/23/2017 10:16
44.40,21.00,44.48,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:17
44.40,21.00,44.48,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:17
44.30,21.00,44.48,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:17
44.30,21.00,44.47,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:17
44.30,21.00,44.47,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:17
44.30,21.00,44.47,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:17
44.30,21.00,44.46,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:17
44.30,21.00,44.46,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:17
44.30,21.00,44.46,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:17
44.30,21.00,44.46,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:17
44.30,21.00,44.45,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:17
44.30,21.00,44.45,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:17
44.30,21.00,44.45,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:18
44.30,21.00,44.45,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:18
44.30,21.00,44.44,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:18
44.30,21.00,44.44,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:18
44.40,21.00,44.44,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:18
44.40,21.00,44.44,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:18
44.30,21.00,44.44,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:18
44.40,21.00,44.44,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:18
44.30,21.00,44.43,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:18
44.30,21.00,44.43,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:18
44.30,21.00,44.43,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:18
44.40,21.00,44.43,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:18
44.40,21.00,44.43,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:19
44.40,21.00,44.43,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:19
44.40,21.00,44.43,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:19
44.40,21.00,44.43,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:19
44.40,21.00,44.43,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:19
44.40,21.00,44.43,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:19
44.40,21.00,44.43,20.98,46.30,21.60,44.30,20.90,10/23/2017 10:19
44.50,21.10,44.43,20.99,46.30,21.60,44.30,20.90,10/23/2017 10:19
44.40,21.00,44.43,20.99,46.30,21.60,44.30,20.90,10/23/2017 10:19
44.40,21.00,44.43,20.99,46.30,21.60,44.30,20.90,10/23/2017 10:19
44.40,21.00,44.43,20.99,46.30,21.60,44.30,20.90,10/23/2017 10:19
44.50,21.10,44.43,20.99,46.30,21.60,44.30,20.90,10/23/2017 10:19
0,0,0,0,0,0,0,0,11/12/2017 01:48
0,0,0,0,0,0,0,0,11/12/2017 01:51
43.20,25.50,43.20,25.50,43.20,25.50,43.20,25.50,11/12/2017 02:37
42.40,24.60,42.80,25.05,43.20,25.50,42.40,24.60,11/12/2017 02:37
42.50,24.60,42.70,24.90,43.20,25.50,42.40,24.60,11/12/2017 02:37
42.50,24.60,42.65,24.83,43.20,25.50,42.40,24.60,11/12/2017 02:37
42.40,24.60,42.60,24.78,43.20,25.50,42.40,24.60,11/12/2017 02:37
